,tweetID,sentID,hashtags,user,usertype,TweetSentence,phase1Candidates
257,148,0,"Oscars, win, Gin", follow @LoneStagSpirits @SloaneHome end 3/3   over 18's,CatnippMellark,Celebration!,Celebration|| 
258,148,1,"Oscars, win, Gin", follow @LoneStagSpirits @SloaneHome end 3/3   over 18's,CatnippMellark,Chance to  a bottle award winning  RT,Chance|| RT|| 
259,149,0,"Oscars, Kimmel",nadatostada,Normal User,So clearly Matt Damon switched the envelope.,Matt Damon|| 
260,150,0,"amwriting, amreading, games, gamedev, indiedev, scifi, TRAPPIST1, music, art, BestPicture, lalaland, Oscars",vuzutv,Normal User,G'Nite),G'Nite|| 
261,151,0,Oscars,5SOSFamUpdater,Normal User,Season 4 of @serial: What Happened at the <Hashtag>?,Season 4|| Happened|| 
262,152,0,nan,Steve_Games,Normal User,Best director - Damien Chazelle - La La Land.,Best|| Damien Chazelle|| La La Land|| 
263,152,1,nan,Steve_Games,Normal User,"Omg...At just 32, he's the youngest in history to win this award.????",Omg...At|| 
264,152,2,nan,Steve_Games,Normal User,@zee24taasnews,
265,153,0,Oscars,roadmagnet,Normal User,One job... you had one job...,One|| 
266,154,0,Oscars,girlposts,Normal User,White Helmets are a Propaganda tool used by Terrorists the <Hashtag> Gave Terrorists a fucking Oscar!,White Helmets|| Propaganda|| Terrorists|| Gave Terrorists|| Oscar|| 
267,155,0,Oscars,seacorc,Normal User,Chazelle's next movie seems legit for 2018,Chazelle's|| 
268,156,0,"oscars, hollywood",cinepathic,Normal User,"Thanks to the <Hashtag1> and <Hashtag2>, it's now ok for a human rights violator (Iran) to lecture America on human rights... or something.",(Iran|| America|| 
269,157,0,Oscars,VivitarOfficial,Normal User,@Essence now that's how you kick off the Oscars.. With history Congratulations Mahershala Ali,Oscars|| Mahershala Ali|| 
270,158,0,Oscars,ThePlaylist,Normal User,Well last nights Oscars were..... interesting to the least!,Oscars|| 
271,159,0,"black, Oscars, BlackHistoryMonth",LindaSuhler,Normal User,love so many <Hashtag1> women are in this category  but sad that I have to say that,
272,160,0,Oscars,DamjanaFinci,Normal User,Harry will be on <Hashtag> soon :),Harry|| 
273,161,0,Oscars,neg_dave,Normal User,Ha ha land,Ha|| 
274,162,0,"oscars, morons, libtards, continuousrage, snowflakes, idiots, Russians",eileencsho,Normal User,Hollywood California at its best,Hollywood California|| 
275,163,0,Oscars,mattmurdork,Normal User,[1] Hailee Steinfeld na 2017 Vanity Fair Oscar Party.,Hailee Steinfeld|| 2017 Vanity Fair Oscar Party|| 
276,164,0,Oscars,LVNancy,Normal User,@pimpmytweeting Blame the Russkis - they hacked the <Hashtag> ?,Blame|| Russkis|| 
277,165,0,nan,Tyler_Cull3n,Normal User,We won an Oscar last night for about 5 minutes before Warren Beatty realised he had the wrong name in the envelope.,Oscar|| Warren Beatty|| 
278,166,0,Oscars,sherlockohlmes,Normal User,Sarah Paulson yesterday at the Vanity Fair  Party.,Sarah Paulson|| Vanity Fair Party|| 
279,167,0,Oscars,RogueSNRadvisor,Normal User,"We look back at some of the most important, unusual and remarkable moments in the history of the <Hashtag>...",
280,168,0,Oscars,starwarstuff,Normal User,If you enjoyed last night's <Hashtag>  - You will enjoy these tips on how to become an Events Assistant,Events Assistant|| 
281,169,0,Oscars,FionaAdorno,Normal User,Delighted that Moonlight won best picture at the <Hashtag> last night.,Delighted|| Moonlight|| 
282,169,1,Oscars,FionaAdorno,Normal User,Didn't watch live (we need our beauty sleep) but will catch up today.,
283,170,0,"AcademyAwards, Oscars",SeriesBrasil,Normal User,Unfortunately I will not be able to attend the <Hashtag> this year because I was not invited.,Unfortunately|| 
284,172,0,"Oscars, LaLaLandMovie, didntevenlookattheenvelope",MarryokeME,Normal User,Well we know who Faye voted for    ?,Faye|| 
285,173,0,Oscars,TheHungerGamers,Normal User,"Here's my 'since day one and all time crush, and she's glowing as always.",Here's|| 
286,173,1,Oscars,TheHungerGamers,Normal User,Scarlett Johansson,Scarlett Johansson|| 
287,174,0,"Farhadi, Iranians, injustice, Oscars",bestofpaulson,Normal User,"Missed 's message, did he mention that millions of  cannot go back without being imprisoned or killed?",Missed|| 
288,175,0,"Oscar2017, Oscars, ScarlettJohansson",SeriesBrasil,Normal User,Trump inspired Hollywood last night!,Trump|| Hollywood|| 
289,176,0,"Oscars, WarrenBeatty", future Oscar producers: THIS IS WHY YOU DON'T LET OLD PEOPLE GIVE OUT THE BIG AWARDS!!! It's too risky!,TraceyJxo,Dear current,Dear|| 
290,177,0,"Oscars, speechless",NinaDobrevItali,Normal User,Just finished watching the <Hashtag1> and I don't even know what to say.,
291,178,0,"Oscars, DoctorStrange",HarlequinBoy,Normal User,My only <Hashtag1> opinion is that <Hashtag2> should have won Best Visual Effects.,Best Visual Effects|| 
292,178,1,"Oscars, DoctorStrange",HarlequinBoy,Normal User,Hands down.,Hands|| 
293,179,0,"Oscars, BestPicture, SalmanKhan, KabirKhan",HistoryExtra,Normal User,2016: Spotlight,2016: Spotlight|| 
294,179,1,"Oscars, BestPicture, SalmanKhan, KabirKhan",HistoryExtra,Normal User,2017: Moonlight,2017: Moonlight|| 
295,179,2,"Oscars, BestPicture, SalmanKhan, KabirKhan",HistoryExtra,Normal User,2018: Tubelight,2018: Tubelight|| 
296,180,0,Oscars,John_Clough,Normal User,@violadavis congrats  !,
297,180,1,Oscars,John_Clough,Normal User,!Red Carpet style !!,!Red Carpet|| 
298,180,2,Oscars,John_Clough,Normal User,Beautiful with a lot of Class!,Beautiful|| Class|| 
299,180,3,Oscars,John_Clough,Normal User,Congrats Again!!,
300,180,4,Oscars,John_Clough,Normal User,You the BEST!!,BEST|| 
301,180,5,Oscars,John_Clough,Normal User,???,
302,180,6,Oscars,John_Clough,Normal User,?U,?U|| 
303,181,0,Oscars,adamthebrave,Normal User,Am I the only one that thinks that  mistake was staged (ripoff from Steve Harvey) in order to get publicity for what is a junk show?,Steve Harvey|| 
304,182,0,Oscars,pettyblackgirI,Normal User,"In all of this, I really feel for the guy who rushes on wearing the headset.",
305,182,1,Oscars,pettyblackgirI,Normal User,That must have been an absolute knee-knocker of a job!,
306,183,0,Oscars,loouuiiissee,Normal User,The DREAMIEST dress at the  last night @HaileeSteinfled in @ralphandrusso,The DREAMIEST|| 
307,184,0,Oscars,michellehoehne,Normal User,"Congratulations, @violadavis!",
308,185,0,"Moonlight, LGBTQ, Oscars",Queensleyy,Normal User,"Congratulations <Hashtag1>, an important and crucial movie about the <Hashtag2> community & other messages told.",
309,185,1,"Moonlight, LGBTQ, Oscars",Queensleyy,Normal User,<Hashtag3>?????,
310,186,0,Oscars,bigmusicUK,Normal User,WTAF happened on the best picture So freaking Awkward,Awkward|| 
311,187,0,"oscars, MoonlightMovie",dreaminhogwarts,Normal User,Had to sleep and miss the <Hashtag1> but yes lord they got it right <Hashtag2> best of the year no question,
312,188,0,"oscars, Hallmark",CatnippMellark,Normal User,@jimmykimmel how about you duct taping your mouth over political crap and just be entertaining!,
313,188,1,"oscars, Hallmark",CatnippMellark,Normal User,Didn't watch the <Hashtag1> & <Hashtag2> on TV!,TV|| 
314,189,0,Oscars,sait_bakirci,Normal User,@IAmSteveHarvey is the HaHaHaHAPPIEST Man on planet earth today !,
315,189,1,Oscars,sait_bakirci,Normal User,@CNN @FoxNews @MissUniverse @MissWorldLtd,
316,190,0,Oscars,jonescofilms,Normal User,A huge well done to Ruth Negga for being nominated in the first place.,Ruth Negga|| 
317,190,1,Oscars,jonescofilms,Normal User,Only big things to come for her after this.,
318,191,0,Oscars,enews,Company,"The <Hashtag> were practically four hours, can you really blame Chrissy Teigen for taking a nap?",Chrissy Teigen|| 
319,192,0,"Oscars, BlackHistoryMonth",Essence,Company,Denzel wedding this couple live at the <Hashtag1> is everything <Hashtag2> is made of.,Denzel|| 
320,192,1,"Oscars, BlackHistoryMonth",Essence,Company,Who has the <Hashtag1> award for these 2?,
321,193,0,"MahershalaAli, Oscars",IBTimes,Company,FYI: <Hashtag1> is the first Muslim to win an acting Oscar,Muslim|| Oscar|| 
322,194,0,Oscars,InStyle,Company,"Familiar, indeed.",Familiar|| 
323,195,0,Oscars,BAFTA,Company,Many congratulations to the Moonlight team on the <Hashtag1> Best Picture win!,Moonlight|| Best Picture|| 
324,196,0,Oscars,etnow,Company,SPOTTED: Justin Timberlake and Ryan Gosling had a little Mickey Mouse Club reunion at the <Hashtag>.,SPOTTED: Justin Timberlake and Ryan Gosling|| Mickey Mouse Club|| 
325,196,1,Oscars,etnow,Company,??,
326,197,0,"Oscars, AtlasV",ulalaunch,Company,Hey <Hashtag1>.,
327,197,1,"Oscars, AtlasV",ulalaunch,Company,Let us know if you want <Hashtag2> to deliver the envelope next year.,
328,197,2,"Oscars, AtlasV",ulalaunch,Company,"On time, unmatched reliability",
329,198,0,"ManchesterByTheSea, Oscars",MBTSMovie,Company,Congratulations to Casey Affleck on his Academy Award Best Actor win!,Casey Affleck|| Academy Award Best Actor|| 
330,199,0,nan,TheAVClub,Company,"At 32, Damien Chazelle is the youngest Best Director winner in Oscar history, breaking a record set in 1931.",Damien Chazelle|| Best Director|| Oscar|| 
331,200,0,Oscars,pictoline,Company,For the fools who dream:,
332,200,1,Oscars,pictoline,Company,"Emma Stone, mejor actriz",Emma Stone|| 
333,201,0,Oscars,billboard,Company,Did that really happen!,
334,202,0,Oscars,ShortList,Company,"Fair play @HBO, the new series of Curb Your Enthusiasm looks pretty damn good",Fair|| Curb|| Enthusiasm|| 
335,203,0,"Oscars, VanityFair",TedNBCLA,Company,Kate Hudson arrives,Kate Hudson|| 
336,204,0,Oscars,NME,Company,Moonlight' wins Best Picture at the  <Hashtag>- despite 'La La Land' being announced as the winner,Moonlight|| Best Picture|| 'La La Land|| 
337,205,0,"Oscars, FayeDunaway, BestPicture",FoxNews,Company,Plot twist: There was a surprise ending at the <Hashtag1> when <Hashtag2> announced the wrong movie won .,Plot|| 
338,206,0,Oscars,UPROXX,Company,The most embarrassing moment in TV history,TV|| 
339,207,0,Oscars,innocent,Company,Having a bad Monday?,
340,207,1,Oscars,innocent,Company,"It could be worse, you could work in the envelope department at the",
341,208,0,"Zootopia, Oscars",Disney,Company,Did… you… hear… the… news… ?!,Did|| 
342,208,1,"Zootopia, Oscars",Disney,Company,wins Best Animated Feature at the !,Best Animated Feature|| 
343,209,0,"EmmaStone, Givenchy",givenchy,Company,Best Actress in a leading role winner  wore a custom made  Haute Couture by Riccardo Tisci outfit to the,Best Actress|| Haute Couture by Riccardo Tisci|| 
344,210,0,nan,AmeriCamp,Company,That moment where the crew/cast of 'La La Land' realises a mistake had been made and 'Moonlight' actually won Best Picture!,'La La Land|| 'Moonlight|| Best Picture|| 
345,211,0,"Oscars, emmaroberts",Scoopla,Company,Take your pics now b*tches ?,Take|| 
346,211,1,"Oscars, emmaroberts",Scoopla,Company,@RobertsEmma,
347,212,0,nan,AmnestyUK,Company,"Well done to The White Helmets, best short doc winner!",The White Helmets|| 
348,212,1,nan,AmnestyUK,Company,Shame cinematographer Khaled Khatib couldn't be at the due to the .,Shame|| Khaled Khatib|| 
349,213,0,Oscars,thefader,Company,"With his win, Mahershala Ali becomes the first-ever Muslim Oscar winner ?",Mahershala Ali|| Muslim Oscar|| 
350,214,0,Oscars,TIFF_NET,Company,"For the first time in history, a POC is nominated in each <Hashtag> acting category.",POC|| 
351,215,0,Oscars,9GAG,Company,When you see 'em giving out awards but you're not sure if it is the real deal.,
352,216,0,Oscars,CBSNews,Company,"UPDATE: In stunning error, Warren Beatty, Faye Dunaway read wrong Best Picture winner; ""Moonlight"" wins Best Picture.","UPDATE|| Warren Beatty|| Faye Dunaway|| Best Picture|| ""Moonlight|| Best Picture|| "
353,217,0,Oscars,AJEnglish,Company,The <Hashtag> got awkward last night when the wrong winner for best picture was announced.,
354,218,0,Oscars,i_D,Company,"Following Moonlight's deserved wins at the <Hashtag>, @BandryBarry talks directing, black identity and homosexuality:",Following Moonlight's|| 
355,219,0,"VanityFair, Oscars",GMB,Company,Join @TheRossKing LIVE from the  red carpet on GMB from 6am!,Join|| LIVE|| GMB|| 
356,220,0,Oscars,MTV,Company,"When the teacher calls on you, but you weren't raising your hand...",
357,221,0,nan,Ryanair,Company,Get the name wrong?,Get|| 
358,221,1,nan,Ryanair,Company,We offer 24hr grace periods to correct minor errors.,
359,221,2,nan,Ryanair,Company,So you won’t be left in La La Land.,La La Land|| 
360,222,0,Oscars,ABC,Company,"BREAKING UPDATE: Following incorrect announcement, 'Moonlight' has won 'Best Picture' at the .",BREAKING UPDATE: Following|| 'Moonlight|| 'Best Picture|| 
361,223,0,Oscars,Channel9,Company,And the Academy Award for Best Picture ACTUALLY goes to... Moonlight!,Academy Award|| Best Picture ACTUALLY|| Moonlight|| 
362,224,0,nan,ava,Company,A small sign of solidarity.,
363,224,1,nan,ava,Company,I chose to wear a gown by a designer from a majority Muslim country.,Muslim|| 
364,224,2,nan,ava,Company,Thanks to @AshiStudio of Lebanon.,Lebanon|| 
365,225,0,Oscars,AP_Images,Company,"Ryan Gosling reacts as the true winner of best picture ""Moonlight"" is announced at the .","Ryan Gosling|| ""Moonlight|| "
366,226,0,Oscars,NBAonTNT,Company,La La Land blew a 3-1 lead...,La La Land|| 
367,227,0,Oscars,FCBayernUS,Company,Congratulations to @matshummels on winning the Golden Boot Award!,Golden Boot Award|| 
368,228,0,Oscars,ACLU,Company,Congratulations @moonlightmov.,
369,228,1,Oscars,ACLU,Company,Representation matters (But that whole thing was so weird and we're in shock too).,Representation|| 
370,229,0,"Moonlight, Oscars",glamourmag,Company,"Give it up for <Hashtag>, everyone.",Give|| 
371,230,0,Oscars,CNN,Company,Jackie Chan boldly brought two dates to the  this year: two stuffed pandas ??,Jackie Chan|| 
372,230,1,Oscars,CNN,Company,-- and for a good cause,
373,231,0,"StarVsTheForcesOfEvil, SVTFOE",DisneyXD,Company,"Wasn’t even close, especially with the 1hr season finale premiering tomorrow!",
374,232,0,nan,GMA,Company,Moment where crew/cast of 'La La Land' realizes a mistake had been made and 'Moonlight' actually won Best Picture.,Moment|| 'La La Land|| 'Moonlight|| Best Picture|| 
375,233,0,"HiddenFigures, Oscars",NASA,Company,Good luck to <Hashtag1> on <Hashtag2> nominations.,Good|| 
376,233,1,"HiddenFigures, Oscars",NASA,Company,See the stories from hidden to modern figures at NASA:,See|| NASA|| 
377,234,0,Oscars,THETNKIDS,Company,Does anyone else have this much fun on the red carpet!?,
378,234,1,Oscars,THETNKIDS,Company,Gotta love these two!,Gotta|| 
379,236,0,"LALALAND, Oscars",LaLaLand,Company,Here’s to the fools who dream.,Here’s|| 
380,236,1,"LALALAND, Oscars",LaLaLand,Company,??,
381,236,2,"LALALAND, Oscars",LaLaLand,Company,Emma Stone wins @TheAcademy Award for Best Actress for <Hashtag2>!,Emma Stone|| Award|| Best Actress|| 
382,237,0,Oscars,PhillyD,Company,Fun  drinking game:,Fun|| 
383,237,1,Oscars,PhillyD,Company,Drink every time someone makes a political statement while presenting or accepting an award.,Drink|| 
384,237,2,Oscars,PhillyD,Company,aaand you're dead.,
385,238,0,nan,Variety,Company,"""I became an artist, and thank god I did because we are the only profession that celebrates what it means to live a life""",
386,239,0,Oscars,THR,Company,"Barry Jenkins: ""For the next 4 years it will not be you alone.",Barry Jenkins|| 
387,239,1,Oscars,THR,Company,"We will not forget you.""",
388,240,0,"Moonlight, Oscars",AttitudeMag,Company,Remember the real story: <Hashtag1> is the first LGBT film in history to win Best Picture at the <Hashtag2>,Remember|| LGBT|| Best Picture|| 
389,241,0,nan,GoogleIndia,Company,A lot of golden statuettes found new homes today.,
390,241,1,nan,GoogleIndia,Company,"Have a look at all the categories, nominees and winners from the",
391,242,0,Oscars,BBCBreaking,Company,Casey Affleck wins best actor at the <Hashtag> for his role in Manchester by the Sea,Casey Affleck|| Manchester by the Sea|| 
392,242,1,Oscars,BBCBreaking,Company,LIVE coverage:,LIVE|| 
393,243,0,"Oscars, BestPicture, OscarGate2017",ScoopWhoop,Company,Steve Harvey would have been proud.,Steve Harvey|| 
394,244,0,"OscarsSoWhite, Oscars",okayplayer,Company,Mahershala Ali is the first Muslim actor to win an acting Oscar.,Mahershala Ali|| Muslim|| Oscar|| 
395,244,1,"OscarsSoWhite, Oscars",okayplayer,Company,Ever.,
396,245,0,Oscars,CalvinKlein,Company,Expect the unexpected - but expect the best.,Expect|| 
397,246,0,nan,nowthisnews,Company,Kimmel introduces the President of the Academy as 'someone very rare...a President who believes in both arts and sciences.',Kimmel|| President of the Academy|| President|| 
398,247,0,Oscars,DuJourMedia,Company,"""Hidden Figures"" star @AldisHodge is the definition of dapper.","""Hidden Figures|| "
399,248,0,"Oscars, LaLaLand",EndaConway,Company,Just watch the <Hashtag1> producers tell the <Hashtag2> crew that a mistake was made.,
400,248,1,"Oscars, LaLaLand",EndaConway,Company,Unbelievable,Unbelievable|| 
401,249,0,Oscars,amnestyusa,Company,"The White Helmets, which tells the story of the rescue teams in Syria, wins for best documentary short subject.",The White Helmets|| Syria|| 
402,250,0,"HiddenFigures, Oscars",digitalspy,Company,The ladies from <Hashtag1> owning The <Hashtag2> red carpet tonight.,
403,250,1,"HiddenFigures, Oscars",digitalspy,Company,"Taraji, Octavia, Janelle ?",Taraji|| Octavia|| Janelle|| 
404,251,0,Oscars,CinemaBlend,Company,And the <Hashtag> for Best Original Screenplay goes to... @MBTSMovie !,Best Original Screenplay|| 
405,252,0,Sean Spicer*Tag,MrTommyCampbell,Journalist,"Sean Spicer ""Donald Trump's record as a businessman and negotiatior is a positive sign.""","Sean Spicer ""Donald Trump's|| "
406,252,1,Sean Spicer*Tag,MrTommyCampbell,Journalist,His record's what has us worried!,
407,253,0,Sean Spicer*Tag,MrTommyCampbell,Journalist,"Sean Spicer ""It's going to be a very busy March and April for us.""",Sean Spicer|| March and April|| 
408,253,1,Sean Spicer*Tag,MrTommyCampbell,Journalist,"For you, maybe.",
409,253,2,Sean Spicer*Tag,MrTommyCampbell,Journalist,"For Donald Trump, party at Mar-a-Lago!",Donald Trump|| Mar-a-Lago|| 
410,254,0,Sean Spicer*Tag,adamsteinbaugh,Journalist,"In college, Sean Spicer had an, uh, interesting view on what the First Amendment doesn't protect.",Sean Spicer|| First Amendment|| 
411,255,0,Sean Spicer*Tag,politico,Company,"Sean Spicer targets own staff in leak crackdown, increasing security measures that include random phone checks",Sean Spicer|| 
412,256,0,Sean Spicer*Tag,FoxNews,Company,Happening Now: White House @PressSec Sean Spicer holds daily briefing.,Happening|| White House|| Sean Spicer|| 
413,256,1,Sean Spicer*Tag,FoxNews,Company,Follow along on our live blog:,Follow|| 
414,257,0,Sean Spicer*Tag,lilsarg,Journalist,Raise your children to be the kind of people that can be called a silly name without writing an exhausting letter to the editor.,Raise|| 
415,258,0,Sean Spicer*Tag,RawStory,Company,REVEALED: Sean Spicer enlisted CIA director and GOP watchdogs to push back on Russia reports,REVEALED: Sean Spicer|| CIA|| GOP|| Russia|| 
416,259,0,Sean Spicer*Tag,ShaneGoldmacher,Journalist,"""I get to see you here again,"" Sean Spicer says of the background briefing he says is scheduled for later today.",Sean Spicer|| 
417,260,0,Sean Spicer*Tag,UniPresser_UPI,Journalist,"White House press briefing drinking game: Every time Sean Spicer says ""I think the president made clear in his tweet ...""",White House|| Sean Spicer|| 
418,261,0,Sean Spicer*Tag,RawStory,Company,The internet rips Sean Spicer for insisting Russian election hacking has been investigated enough already,Sean Spicer|| Russian|| 
419,262,0,Sean Spicer*Tag,oliverburkeman,Journalist,Delayed Streisand Effect,Delayed Streisand Effect|| 
420,263,0,Sean Spicer*Tag,Salon,Company,Someone leaked a story about Sean Spicer’s latest effort to stop White House leaks,Sean Spicer’s|| White House|| 
421,265,0,Sean Spicer*Tag,MrTommyCampbell,Journalist,"Sean Spicer ""Ivanka's new talks will empower women starting in business.""","Sean Spicer ""Ivanka's|| "
422,265,1,Sean Spicer*Tag,MrTommyCampbell,Journalist,"Yes, the talks are called ""Get Money From Daddy"".","""Get Money|| Daddy|| "
423,266,0,Sean Spicer*Tag,FoxNewsInsider,Company,@seanspicer Collects White House Staffers' Phones in Effort to Find Leakers @Judgenap @foxandfriends,Collects White House Staffers' Phones in Effort|| Find Leakers|| 
424,267,0,Sean Spicer*Tag,CharlesPPierce,Journalist,Sean Spicer autobot working at a very high level.,Sean Spicer|| 
425,267,1,Sean Spicer*Tag,CharlesPPierce,Journalist,Every child born today owes 60K.,
426,267,2,Sean Spicer*Tag,CharlesPPierce,Journalist,To whom?,
427,267,3,Sean Spicer*Tag,CharlesPPierce,Journalist,Me?,
428,268,0,Sean Spicer*Tag,LorenRaeDeJ,Journalist,What would you plant on your phone if you knew Sean Spicer was going to search it at work?,Sean Spicer|| 
429,269,0,Sean Spicer*Tag,molly_knight,Journalist,"Sean Spicer's credibility, in two tweets.",Sean Spicer's|| 
430,270,0,Sean Spicer*Tag,JohnJHarwood,Journalist,"""CBS reported 2/18 Bilden was likely to withdraw, but Sean Spicer said CBS sources were wrong.""","""CBS|| 2/18 Bilden|| Sean Spicer|| CBS|| "
431,270,1,Sean Spicer*Tag,JohnJHarwood,Journalist,(He withdrew today),
432,271,0,Sean Spicer*Tag,Independent,Company,Sean Spicer's attempt to crackdown on White House leaks immediately leaked to press,Sean Spicer's|| White House|| 
433,272,0,Sean Spicer*Tag,Fusion,Company,"Sean Spicer says there's ""no need for special prosecutors regarding Russia.""",Sean Spicer|| Russia|| 
434,272,1,Sean Spicer*Tag,Fusion,Company,We disagree––here's why:,
435,273,0,Sean Spicer*Tag,CNNSitRoom,Company,"Sean Spicer in December on not banning the press: ""That's what makes a democracy a democracy versus a dictatorship""",Sean Spicer in December|| 
436,274,0,Sean Spicer*Tag,elonjames,Journalist,I tuned in late but...did Sean Spicer just say there isn't an internal leak investigation?,Sean Spicer|| 
437,274,1,Sean Spicer*Tag,elonjames,Journalist,Did i mishear?,
438,275,0,PressBriefing,Fusion,Company,"""I think the president made clear in his tweet..."" –Sean Spicer",–Sean Spicer|| 
439,275,1,PressBriefing,Fusion,Company,This is 2017.,
440,276,0,Sean Spicer*Tag,AustinVesely,Journalist,"*a lot of lies , Sean Spicer is doing what he is good at",Sean Spicer|| 
441,277,0,Sean Spicer*Tag,washingtonpost,Company,Opinion: Sean Spicer is losing his grip,Opinion: Sean Spicer|| 
442,278,0,Sean Spicer*Tag,paulkrugman,Journalist,Reporting here seriously incomplete: fails to mention Spicer's rage over the theft of his strawberries,Reporting|| Spicer's|| 
443,279,0,Sean Spicer*Tag,yashar,Journalist,"Also this basically confirms that reporters don't use fake sources as Trump claims, if they did why do you need to check phones?",Trump|| 
444,280,0,Sean Spicer*Tag,vicenews,Company,Sean Spicer says there's no reason to investigate Trump's ties to Russia,Sean Spicer|| Trump's|| Russia|| 
445,281,0,Sean Spicer*Tag,MrTommyCampbell,Journalist,"Sean Spicer ""Donald Trump has a healthy respect for the press.""","Sean Spicer ""Donald Trump|| "
446,281,1,Sean Spicer*Tag,MrTommyCampbell,Journalist,Have you ever even listened to your idiot boss speak?,
447,282,0,Sean Spicer*Tag,HeerJeet,Journalist,"In this time of fake news ; propaganda, I never believe anything till Sean Spicer has denied it.",Sean Spicer|| 
448,283,0,Sean Spicer*Tag,politicoalex,Company,"White House turns into HOTHOUSE of paranoia: ""There is a lot of insecurity.""",White House|| HOTHOUSE|| 
449,284,0,Sean Spicer*Tag,cspan,Company,White House Press Briefing with @PressSec Sean Spicer - LIVE and analysis will be here soon.,White House Press Briefing|| Sean Spicer|| LIVE|| 
450,285,0,Sean Spicer*Tag,sahilkapur,Journalist,"Sean Spicer on Issa's call for a special prosecutor to probe Russia meddling: ""My question would be: a special prosecutor for what?""",Sean Spicer on Issa's|| Russia|| 
451,286,0,Sean Spicer*Tag,dominicholden,Journalist,"Sean Spicer today on a possible ""religious freedom"" executive order: ""I'm sure as we move forward we'll have something.""",Sean Spicer|| 
452,287,0,Sean Spicer*Tag,IsaacDovere,Journalist,"Sean Spicer takes another shot at reporters using unnamed sources, the day after being an unnamed source to take a shot another reporter",Sean Spicer|| 
453,288,0,Sean Spicer*Tag,ShaneGoldmacher,ShaneGoldmacher,"""My question is a special prosecutor for what?""",
454,288,1,Sean Spicer*Tag,ShaneGoldmacher,ShaneGoldmacher,says Sean Spicer,Sean Spicer|| 
455,289,0,Sean Spicer*Tag,Alyssa_Milano,Journalist,"""I'm not going to get into specifics today..."" -Sean Spicer, when asked anything.",-Sean Spicer|| 
456,290,0,Sean Spicer*Tag,BuzzFeedNews,Company,"Sean Spicer on President Trump's presidential address: ""You will hear a lot about immigration tomorrow night.""",Sean Spicer on President Trump's|| 
457,291,0,Sean Spicer*Tag,BraddJaffy,Journalist,Sean Spicer responds to the father of slain SEAL William “Ryan” Owens.,Sean Spicer|| SEAL William “Ryan” Owens|| 
458,291,1,Sean Spicer*Tag,BraddJaffy,Journalist,Bill Owens wants a Yemen raid investigation.,Bill Owens|| Yemen|| 
459,292,0,Sean Spicer*Tag,MattNegrin,Journalist,"SEAN SPICER, DECLINING TO SAY WHAT TRUMP AND XI TALKED ABOUT: ""The president is not one to discuss his negotiating tactics.""",SEAN SPICER|| DECLINING|| SAY|| TRUMP AND XI TALKED|| 
460,292,1,Sean Spicer*Tag,MattNegrin,Journalist,Counterpoint:,Counterpoint|| 
461,293,0,Sean Spicer*Tag,ClaudeBrodesser,Journalist,"Dollars to donuts that ""Sean Sphincter"" will soon be used by @BTuckertime's SNL crew in some form.","Dollars|| ""Sean Sphincter|| SNL|| "
462,294,0,Sean Spicer*Tag,cnnbrk,Company,"White House press secretary Sean Spicer asked to review staff’s phones in effort to discourage leaks, sources say.",White House|| Sean Spicer|| 
463,295,0,Sean Spicer*Tag,mhking,Journalist,"Sean Spicer says there's ""no need for special prosecutors regarding Russia.""",Sean Spicer|| Russia|| 
464,295,1,Sean Spicer*Tag,mhking,Journalist,- translation: WE NEED ONE YESTERDAY,NEED ONE YESTERDAY|| 
465,296,0,Sean Spicer*Tag,yashar,Journalist,Sean Spicer used to play the Easter Bunny at the White House easter egg roll.,Sean Spicer|| Easter Bunny at the White House|| 
466,296,1,Sean Spicer*Tag,yashar,Journalist,(H/T @Rschooley),(H/T|| 
467,297,0,"LGBTQ, WeObject",LambdaLegal,Company,"We'll be ready, @POTUS.",
468,298,0,Sean Spicer*Tag,washingtonpost,Company,Sean Spicer and the White House’s latest embarrassing moment,Sean Spicer and the White House’s|| 
469,298,1,Sean Spicer*Tag,washingtonpost,Company,was disaster.,
470,299,0,Sean Spicer*Tag,mikiebarb,Journalist,"Spicer wants to ferret out leaks, according to aids who leaked meeting in which he asked them to stop leaking:",Spicer|| 
471,300,0,Sean Spicer*Tag,morninggloria,Journalist,Sean Spicer talks to reporters like a bad dad talks to a judge who is about to revoke his visitation rights,Sean Spicer|| 
472,301,0,"trumprussia, resist, russiagate",funder,Journalist,Spicer wanted CIA dir to discredit reports of Trump campaign contacts w/Russia,Spicer|| CIA|| Trump|| 
473,302,0,Sean Spicer*Tag,KFILE,Journalist,"letter to the editor Sean Spicer wrote his school newspaper in college when they called him ""Sean Sphincter"" in a story.","Sean Spicer|| ""Sean Sphincter|| "
474,303,0,Sean Spicer*Tag,ericgarland,Journalist,"For what side of the bars you'll be on in 2018, bro.",
475,304,0,Sean Spicer*Tag,TreyYingst,Journalist,"As Press Secretary Sean Spicer mentioned, I will be joining President @realDonaldTrump for lunch tomorrow on behalf of @OANN.",Press Secretary Sean Spicer|| President|| 
476,305,0,Sean Spicer*Tag,MrTommyCampbell,Journalist,"Sean Spicer ""There are fake manufactured protesters at the town halls.""",Sean Spicer|| 
477,305,1,Sean Spicer*Tag,MrTommyCampbell,Journalist,Hey Mr Spicer here is everyone showing their ID.,Mr Spicer|| ID|| 
